Date,City,Dept,Product,Sale,Prediction,Type,,Difference
26-01-2014,C,Mens Lower,15352,5,10,History,,-5
26-01-2014,A,Mens Lower,15353,1,4,History,,-3
26-01-2014,C,Mens Lower,15353,11,7,History,,4
26-01-2014,A,Mens Lower,15355,15,10,History,,5
26-01-2014,C,Mens Lower,15355,7,9,History,,-2
26-01-2014,A,Mens Lower,15356,11,5,History,,6
26-01-2014,C,Mens Lower,15356,6,10,History,,-4
26-01-2014,A,Mens Lower,15357,6,9,History,,-3
26-01-2014,C,Mens Lower,15357,13,4,History,,9
26-01-2014,A,Mens Lower,25943,9,18,History,,-9
26-01-2014,C,Mens Lower,25943,7,10,History,,-3
26-01-2014,A,Mens Lower,52,3,3,History,,0
26-01-2014,C,Mens Lower,52,0,1,History,,-1
26-01-2014,A,Mens Upper,20,0,0,History,,0
26-01-2014,A,Mens Upper,2885,0,2,History,,-2
26-01-2014,C,Mens Upper,2885,0,0,History,,0
26-01-2014,A,Mens Upper,2886,0,0,History,,0
26-01-2014,C,Mens Upper,2886,0,0,History,,0
26-01-2014,A,Mens Upper,2887,0,1,History,,-1
26-01-2014,C,Mens Upper,2887,0,0,History,,0
26-01-2014,A,Mens Upper,19453,0,1,History,,-1
26-01-2014,C,Mens Upper,19453,0,1,History,,-1
26-01-2014,A,Mens Upper,2598,4,0,History,,4
26-01-2014,C,Mens Upper,2598,17,3,History,,14
26-01-2014,A,Mens Upper,2599,0,0,History,,0
26-01-2014,C,Mens Upper,2599,2,1,History,,1
26-01-2014,A,Mens Upper,2600,0,0,History,,0
26-01-2014,C,Mens Upper,2600,0,1,History,,-1
26-01-2014,A,Mens Upper,2601,1,0,History,,1
26-01-2014,C,Mens Upper,2601,0,1,History,,-1
26-01-2014,A,Mens Upper,2724,2,3,History,,-1
26-01-2014,C,Mens Upper,2724,26,14,History,,12
26-01-2014,A,Mens Upper,2725,0,0,History,,0
26-01-2014,C,Mens Upper,2725,4,0,History,,4
26-01-2014,A,Mens Upper,2726,0,0,History,,0
26-01-2014,C,Mens Upper,2726,3,2,History,,1
26-01-2014,A,Mens Upper,29362,0,4,History,,-4
26-01-2014,C,Mens Upper,29362,0,0,History,,0
26-01-2014,A,Mens Upper,63,1,5,History,,-4
26-01-2014,C,Mens Upper,63,38,13,History,,25
02-02-2014,C,Footwear Mens,17295,1,4,History,,-3
02-02-2014,A,Footwear Mens,17298,0,0,History,,0
02-02-2014,C,Footwear Mens,17298,2,5,History,,-3
02-02-2014,C,Footwear Mens,17300,1,1,History,,0
02-02-2014,A,Home Furnishing,17514,1,3,History,,-2
02-02-2014,C,Home Furnishing,17514,0,1,History,,-1
02-02-2014,A,Home Furnishing,17515,2,3,History,,-1
02-02-2014,C,Home Furnishing,17515,0,1,History,,-1
02-02-2014,A,Home Furnishing,17516,5,1,History,,4
02-02-2014,C,Home Furnishing,17516,1,1,History,,0
02-02-2014,A,Home Furnishing,17517,0,0,History,,0
02-02-2014,C,Home Furnishing,17517,0,0,History,,0
02-02-2014,A,Home Furnishing,17518,0,4,History,,-4
02-02-2014,C,Home Furnishing,17518,0,0,History,,0
02-02-2014,A,Home Furnishing,17540,0,1,History,,-1
02-02-2014,C,Home Furnishing,17540,0,1,History,,-1
02-02-2014,A,Home Furnishing,243,1,1,History,,0
02-02-2014,C,Home Furnishing,243,0,0,History,,0
02-02-2014,A,Home Furnishing,34327,0,2,History,,-2
02-02-2014,C,Home Furnishing,34327,0,0,History,,0
02-02-2014,A,Infant W-Wear,13245,15,8,History,,7
02-02-2014,C,Infant W-Wear,13245,7,10,History,,-3
02-02-2014,A,Infant W-Wear,13246,7,1,History,,6
02-02-2014,C,Infant W-Wear,13246,3,1,History,,2
02-02-2014,A,Infant W-Wear,13247,0,1,History,,-1
02-02-2014,A,Infant W-Wear,13248,0,0,History,,0
02-02-2014,A,Infant W-Wear,26947,6,5,History,,1
02-02-2014,C,Infant W-Wear,26947,0,0,History,,0
02-02-2014,A,Ladies Lower,15663,1,1,History,,0
02-02-2014,C,Ladies Lower,15663,1,1,History,,0
02-02-2014,A,Ladies Lower,15664,13,9,History,,4
02-02-2014,C,Ladies Lower,15664,6,8,History,,-2
02-02-2014,A,Ladies Lower,15665,0,0,History,,0
02-02-2014,C,Ladies Lower,15665,0,0,History,,0
02-02-2014,A,Ladies Lower,15666,2,5,History,,-3
02-02-2014,C,Ladies Lower,15666,2,1,History,,1
02-02-2014,A,Ladies Lower,15667,3,10,History,,-7
02-02-2014,C,Ladies Lower,15667,9,6,History,,3
02-02-2014,A,Ladies Lower,18108,1,1,History,,0
02-02-2014,C,Ladies Lower,18108,1,1,History,,0
02-02-2014,A,Ladies Lower,44,0,0,History,,0
02-02-2014,C,Ladies Lower,44,0,0,History,,0
02-02-2014,A,Ladies Upper,2871,13,32,History,,-19
02-02-2014,C,Ladies Upper,2871,15,19,History,,-4
02-02-2014,A,Ladies Upper,2875,8,16,History,,-8
02-02-2014,C,Ladies Upper,2875,6,20,History,,-14
02-02-2014,A,Ladies Upper,2876,5,13,History,,-8
02-02-2014,C,Ladies Upper,2876,2,2,History,,0
02-02-2014,A,Ladies Upper,2877,1,6,History,,-5
02-02-2014,C,Ladies Upper,2877,1,3,History,,-2
02-02-2014,A,Ladies Upper,2878,3,19,History,,-16
02-02-2014,C,Ladies Upper,2878,5,0,History,,5
02-02-2014,A,Ladies Upper,2880,0,1,History,,-1
02-02-2014,A,Mens Lower,15350,3,6,History,,-3
02-02-2014,C,Mens Lower,15350,12,10,History,,2
02-02-2014,A,Mens Lower,15352,4,4,History,,0
02-02-2014,C,Mens Lower,15352,16,16,History,,0
02-02-2014,A,Mens Lower,15353,6,4,History,,2
02-02-2014,C,Mens Lower,15353,12,11,History,,1
02-02-2014,A,Mens Lower,15355,18,14,History,,4
02-02-2014,C,Mens Lower,15355,12,15,History,,-3
02-02-2014,A,Mens Lower,15356,5,8,History,,-3
02-02-2014,C,Mens Lower,15356,9,5,History,,4
02-02-2014,A,Mens Lower,15357,13,9,History,,4
02-02-2014,C,Mens Lower,15357,5,13,History,,-8
02-02-2014,A,Mens Lower,25943,42,24,History,,18
02-02-2014,C,Mens Lower,25943,11,8,History,,3
02-02-2014,A,Mens Lower,52,5,4,History,,1
02-02-2014,C,Mens Lower,52,10,6,History,,4
02-02-2014,A,Mens Upper,20,0,0,History,,0
02-02-2014,A,Mens Upper,2885,0,1,History,,-1
02-02-2014,C,Mens Upper,2885,0,1,History,,-1
02-02-2014,A,Mens Upper,2886,0,1,History,,-1
02-02-2014,C,Mens Upper,2886,0,0,History,,0
02-02-2014,A,Mens Upper,2887,0,0,History,,0
02-02-2014,C,Mens Upper,2887,0,0,History,,0
02-02-2014,A,Mens Upper,19453,4,2,History,,2
02-02-2014,C,Mens Upper,19453,0,1,History,,-1
02-02-2014,A,Mens Upper,2598,2,10,History,,-8
02-02-2014,C,Mens Upper,2598,10,18,History,,-8
02-02-2014,A,Mens Upper,2599,5,8,History,,-3
02-02-2014,C,Mens Upper,2599,3,4,History,,-1
02-02-2014,A,Mens Upper,2600,1,2,History,,-1
02-02-2014,C,Mens Upper,2600,0,0,History,,0
02-02-2014,A,Mens Upper,2601,2,1,History,,1
02-02-2014,C,Mens Upper,2601,0,0,History,,0
02-02-2014,A,Mens Upper,2724,4,21,History,,-17
02-02-2014,C,Mens Upper,2724,17,23,History,,-6
02-02-2014,A,Mens Upper,2725,4,23,History,,-19
02-02-2014,C,Mens Upper,2725,8,15,History,,-7
02-02-2014,A,Mens Upper,2726,3,3,History,,0
02-02-2014,C,Mens Upper,2726,0,1,History,,-1
02-02-2014,A,Mens Upper,29362,0,1,History,,-1
02-02-2014,C,Mens Upper,29362,0,1,History,,-1
02-02-2014,A,Mens Upper,63,0,11,History,,-11
02-02-2014,C,Mens Upper,63,45,36,History,,9
03-02-2014,C,Footwear Mens,17295,0,1,History,,-1
03-02-2014,A,Footwear Mens,17298,0,0,History,,0
03-02-2014,C,Footwear Mens,17298,0,1,History,,-1
03-02-2014,C,Footwear Mens,17300,0,1,History,,-1
03-02-2014,A,Home Furnishing,17514,0,6,History,,-6
03-02-2014,C,Home Furnishing,17514,0,2,History,,-2
03-02-2014,A,Home Furnishing,17515,0,1,History,,-1
03-02-2014,C,Home Furnishing,17515,0,0,History,,0
03-02-2014,A,Home Furnishing,17516,2,1,History,,1
03-02-2014,C,Home Furnishing,17516,0,1,History,,-1
03-02-2014,A,Home Furnishing,17517,0,0,History,,0
03-02-2014,C,Home Furnishing,17517,0,0,History,,0
03-02-2014,A,Home Furnishing,17518,16,5,History,,11
03-02-2014,C,Home Furnishing,17518,0,0,History,,0
03-02-2014,A,Home Furnishing,17540,0,0,History,,0
03-02-2014,C,Home Furnishing,17540,0,0,History,,0
03-02-2014,A,Home Furnishing,243,1,0,History,,1
03-02-2014,C,Home Furnishing,243,0,0,History,,0
03-02-2014,A,Home Furnishing,34327,1,3,History,,-2
03-02-2014,C,Home Furnishing,34327,0,1,History,,-1
03-02-2014,A,Infant W-Wear,13245,7,9,History,,-2
03-02-2014,C,Infant W-Wear,13245,2,5,History,,-3
03-02-2014,A,Infant W-Wear,13246,0,0,History,,0
03-02-2014,C,Infant W-Wear,13246,0,1,History,,-1
03-02-2014,A,Infant W-Wear,13247,0,0,History,,0
03-02-2014,A,Infant W-Wear,13248,0,0,History,,0
03-02-2014,A,Infant W-Wear,26947,3,2,History,,1
03-02-2014,C,Infant W-Wear,26947,0,2,History,,-2
03-02-2014,A,Ladies Lower,15663,0,1,History,,-1
03-02-2014,C,Ladies Lower,15663,0,2,History,,-2
03-02-2014,A,Ladies Lower,15664,7,13,History,,-6
03-02-2014,C,Ladies Lower,15664,0,3,History,,-3
03-02-2014,A,Ladies Lower,15665,1,1,History,,0
03-02-2014,C,Ladies Lower,15665,0,0,History,,0
03-02-2014,A,Ladies Lower,15666,2,1,History,,1
03-02-2014,C,Ladies Lower,15666,0,0,History,,0
03-02-2014,A,Ladies Lower,15667,12,6,History,,6
03-02-2014,C,Ladies Lower,15667,2,3,History,,-1
03-02-2014,A,Ladies Lower,18108,0,1,History,,-1
03-02-2014,C,Ladies Lower,18108,0,0,History,,0
03-02-2014,A,Ladies Lower,44,0,0,History,,0
03-02-2014,C,Ladies Lower,44,0,0,History,,0
03-02-2014,A,Ladies Upper,2871,53,63,History,,-10
03-02-2014,C,Ladies Upper,2871,15,25,History,,-10
03-02-2014,A,Ladies Upper,2875,40,44,History,,-4
03-02-2014,C,Ladies Upper,2875,9,8,History,,1
03-02-2014,A,Ladies Upper,2876,17,15,History,,2
03-02-2014,C,Ladies Upper,2876,5,4,History,,1
03-02-2014,A,Ladies Upper,2877,10,14,History,,-4
03-02-2014,C,Ladies Upper,2877,4,8,History,,-4
03-02-2014,A,Ladies Upper,2878,81,88,History,,-7
03-02-2014,C,Ladies Upper,2878,6,22,History,,-16
03-02-2014,A,Ladies Upper,2880,0,1,History,,-1
03-02-2014,A,Ladies Upper,33260,2,2,History,,0
03-02-2014,A,Mens Lower,15350,3,9,History,,-6
03-02-2014,C,Mens Lower,15350,8,11,History,,-3
03-02-2014,A,Mens Lower,15352,6,10,History,,-4
03-02-2014,C,Mens Lower,15352,10,14,History,,-4
03-02-2014,A,Mens Lower,15353,2,10,History,,-8
03-02-2014,C,Mens Lower,15353,7,12,History,,-5
03-02-2014,A,Mens Lower,15355,19,14,History,,5
03-02-2014,C,Mens Lower,15355,4,6,History,,-2
03-02-2014,A,Mens Lower,15356,8,8,History,,0
03-02-2014,C,Mens Lower,15356,4,5,History,,-1
03-02-2014,A,Mens Lower,15357,9,11,History,,-2
03-02-2014,C,Mens Lower,15357,10,14,History,,-4
03-02-2014,A,Mens Lower,25943,15,17,History,,-2
03-02-2014,C,Mens Lower,25943,12,20,History,,-8
03-02-2014,A,Mens Lower,52,9,8,History,,1
03-02-2014,C,Mens Lower,52,1,2,History,,-1
03-02-2014,A,Mens Upper,20,0,0,History,,0
03-02-2014,A,Mens Upper,2885,1,1,History,,0
03-02-2014,C,Mens Upper,2885,0,2,History,,-2
03-02-2014,A,Mens Upper,2886,0,1,History,,-1
03-02-2014,C,Mens Upper,2886,0,1,History,,-1
03-02-2014,A,Mens Upper,2887,3,2,History,,1
03-02-2014,C,Mens Upper,2887,2,1,History,,1
03-02-2014,A,Mens Upper,19453,2,6,History,,-4
03-02-2014,C,Mens Upper,19453,2,4,History,,-2
03-02-2014,A,Mens Upper,2598,83,63,History,,20
03-02-2014,C,Mens Upper,2598,30,43,History,,-13
03-02-2014,A,Mens Upper,2599,49,47,History,,2
03-02-2014,C,Mens Upper,2599,5,21,History,,-16
03-02-2014,A,Mens Upper,2600,18,18,History,,0
03-02-2014,C,Mens Upper,2600,6,7,History,,-1
03-02-2014,A,Mens Upper,2601,2,4,History,,-2
03-02-2014,C,Mens Upper,2601,1,7,History,,-6
03-02-2014,A,Mens Upper,2724,11,14,History,,-3
03-02-2014,C,Mens Upper,2724,9,24,History,,-15
03-02-2014,A,Mens Upper,2725,26,38,History,,-12
03-02-2014,C,Mens Upper,2725,14,23,History,,-9
03-02-2014,A,Mens Upper,2726,20,10,History,,10
03-02-2014,C,Mens Upper,2726,12,17,History,,-5
03-02-2014,A,Mens Upper,29362,7,0,History,,7
03-02-2014,C,Mens Upper,29362,0,0,History,,0
03-02-2014,A,Mens Upper,63,45,72,History,,-27
03-02-2014,C,Mens Upper,63,29,68,History,,-39
11-02-2014,A,Footwear Mens,17295,1,1,History,,0
11-02-2014,B,Footwear Mens,17295,3,3,History,,0
11-02-2014,C,Footwear Mens,17295,2,0,History,,2
11-02-2014,A,Footwear Mens,17298,1,1,History,,0
11-02-2014,B,Footwear Mens,17298,4,4,History,,0
11-02-2014,C,Footwear Mens,17298,1,1,History,,0
11-02-2014,C,Footwear Mens,17300,0,0,History,,0
11-02-2014,A,Home Furnishing,17514,2,1,History,,1
11-02-2014,B,Home Furnishing,17514,2,2,History,,0
11-02-2014,C,Home Furnishing,17514,0,0,History,,0
11-02-2014,A,Home Furnishing,17515,0,6,History,,-6
11-02-2014,B,Home Furnishing,17515,0,4,History,,-4
11-02-2014,C,Home Furnishing,17515,0,0,History,,0
11-02-2014,A,Home Furnishing,17516,0,2,History,,-2
11-02-2014,B,Home Furnishing,17516,1,3,History,,-2
11-02-2014,C,Home Furnishing,17516,0,1,History,,-1
11-02-2014,A,Home Furnishing,17517,0,0,History,,0
11-02-2014,C,Home Furnishing,17517,1,0,History,,1
11-02-2014,A,Home Furnishing,17518,2,0,History,,2
11-02-2014,B,Home Furnishing,17518,1,1,History,,0
11-02-2014,C,Home Furnishing,17518,0,0,History,,0
11-02-2014,A,Home Furnishing,17540,0,0,History,,0
11-02-2014,B,Home Furnishing,17540,0,0,History,,0
11-02-2014,C,Home Furnishing,17540,0,0,History,,0
11-02-2014,A,Home Furnishing,243,0,0,History,,0
11-02-2014,B,Home Furnishing,243,1,1,History,,0
11-02-2014,C,Home Furnishing,243,0,0,History,,0
11-02-2014,A,Home Furnishing,34327,2,8,History,,-6
11-02-2014,B,Home Furnishing,34327,4,4,History,,0
11-02-2014,C,Home Furnishing,34327,2,2,History,,0
11-02-2014,A,Infant W-Wear,13245,18,22,History,,-4
11-02-2014,B,Infant W-Wear,13245,32,32,History,,0
11-02-2014,C,Infant W-Wear,13245,21,15,History,,6
11-02-2014,A,Infant W-Wear,13246,6,5,History,,1
11-02-2014,B,Infant W-Wear,13246,7,7,History,,0
11-02-2014,C,Infant W-Wear,13246,0,1,History,,-1
11-02-2014,A,Infant W-Wear,13247,0,0,History,,0
11-02-2014,A,Infant W-Wear,13248,0,0,History,,0
11-02-2014,B,Infant W-Wear,13248,1,1,History,,0
11-02-2014,A,Infant W-Wear,26947,4,10,History,,-6
11-02-2014,B,Infant W-Wear,26947,1,1,History,,0
11-02-2014,C,Infant W-Wear,26947,1,4,History,,-3
11-02-2014,A,Ladies Lower,15663,1,4,History,,-3
11-02-2014,B,Ladies Lower,15663,7,7,History,,0
11-02-2014,C,Ladies Lower,15663,1,0,History,,1
11-02-2014,A,Ladies Lower,15664,13,11,History,,2
11-02-2014,B,Ladies Lower,15664,11,11,History,,0
11-02-2014,C,Ladies Lower,15664,2,0,History,,2
11-02-2014,A,Ladies Lower,15665,0,0,History,,0
11-02-2014,B,Ladies Lower,15665,0,0,History,,0
11-02-2014,C,Ladies Lower,15665,0,0,History,,0
11-02-2014,A,Ladies Lower,15666,2,0,History,,2
11-02-2014,B,Ladies Lower,15666,5,5,History,,0
11-02-2014,C,Ladies Lower,15666,1,0,History,,1
11-02-2014,A,Ladies Lower,15667,13,12,History,,1
11-02-2014,B,Ladies Lower,15667,7,7,History,,0
11-02-2014,C,Ladies Lower,15667,4,1,History,,3
11-02-2014,A,Ladies Lower,18108,0,2,History,,-2
11-02-2014,B,Ladies Lower,18108,0,1,History,,-1
11-02-2014,C,Ladies Lower,18108,0,1,History,,-1
11-02-2014,A,Ladies Lower,44,0,0,History,,0
11-02-2014,C,Ladies Lower,44,0,1,History,,-1
11-02-2014,A,Ladies Upper,2871,8,0,History,,8
11-02-2014,B,Ladies Upper,2871,5,5,History,,0
11-02-2014,C,Ladies Upper,2871,0,2,History,,-2
11-02-2014,A,Ladies Upper,2875,1,0,History,,1
11-02-2014,B,Ladies Upper,2875,14,14,History,,0
11-02-2014,C,Ladies Upper,2875,1,5,History,,-4
11-02-2014,A,Ladies Upper,2876,5,7,History,,-2
11-02-2014,B,Ladies Upper,2876,2,2,History,,0
11-02-2014,C,Ladies Upper,2876,1,6,History,,-5
11-02-2014,A,Ladies Upper,2877,11,6,History,,5
11-02-2014,B,Ladies Upper,2877,27,27,History,,0
11-02-2014,C,Ladies Upper,2877,0,1,History,,-1
11-02-2014,A,Ladies Upper,2878,0,0,History,,0
11-02-2014,B,Ladies Upper,2878,0,0,History,,0
11-02-2014,C,Ladies Upper,2878,0,0,History,,0
11-02-2014,A,Ladies Upper,2879,0,0,History,,0
11-02-2014,C,Ladies Upper,2879,0,0,History,,0
11-02-2014,A,Ladies Upper,2880,0,1,History,,-1
11-02-2014,B,Ladies Upper,2880,0,0,History,,0
11-02-2014,C,Ladies Upper,2880,0,0,History,,0
11-02-2014,A,Ladies Upper,33260,0,0,History,,0
11-02-2014,B,Ladies Upper,33260,0,0,History,,0
11-02-2014,C,Ladies Upper,33260,0,0,History,,0
11-02-2014,A,Mens Lower,15350,5,13,History,,-8
11-02-2014,B,Mens Lower,15350,7,7,History,,0
11-02-2014,C,Mens Lower,15350,8,4,History,,4
11-02-2014,A,Mens Lower,15352,4,0,History,,4
11-02-2014,B,Mens Lower,15352,7,7,History,,0
11-02-2014,C,Mens Lower,15352,7,1,History,,6
11-02-2014,A,Mens Lower,15353,7,0,History,,7
11-02-2014,B,Mens Lower,15353,13,13,History,,0
11-02-2014,C,Mens Lower,15353,3,2,History,,1
11-02-2014,A,Mens Lower,15355,2,5,History,,-3
11-02-2014,B,Mens Lower,15355,3,3,History,,0
11-02-2014,C,Mens Lower,15355,1,0,History,,1
11-02-2014,A,Mens Lower,15356,1,4,History,,-3
11-02-2014,B,Mens Lower,15356,7,7,History,,0
11-02-2014,C,Mens Lower,15356,0,0,History,,0
11-02-2014,A,Mens Lower,15357,3,3,History,,0
11-02-2014,B,Mens Lower,15357,2,2,History,,0
11-02-2014,C,Mens Lower,15357,4,3,History,,1
11-02-2014,A,Mens Lower,25943,25,27,History,,-2
11-02-2014,B,Mens Lower,25943,42,42,History,,0
11-02-2014,C,Mens Lower,25943,22,31,History,,-9
11-02-2014,A,Mens Lower,52,1,5,History,,-4
11-02-2014,B,Mens Lower,52,9,9,History,,0
11-02-2014,C,Mens Lower,52,6,3,History,,3
11-02-2014,A,Mens Upper,20,0,0,History,,0
11-02-2014,A,Mens Upper,2885,0,0,History,,0
11-02-2014,C,Mens Upper,2885,0,1,History,,-1
11-02-2014,A,Mens Upper,2886,0,0,History,,0
11-02-2014,B,Mens Upper,2886,0,0,History,,0
11-02-2014,C,Mens Upper,2886,0,0,History,,0
11-02-2014,A,Mens Upper,2887,0,1,History,,-1
11-02-2014,B,Mens Upper,2887,0,0,History,,0
11-02-2014,C,Mens Upper,2887,0,1,History,,-1
11-02-2014,A,Mens Upper,19453,1,7,History,,-6
11-02-2014,B,Mens Upper,19453,3,3,History,,0
11-02-2014,C,Mens Upper,19453,0,0,History,,0
11-02-2014,A,Mens Upper,2598,0,4,History,,-4
11-02-2014,B,Mens Upper,2598,1,1,History,,0
11-02-2014,C,Mens Upper,2598,0,0,History,,0
11-02-2014,A,Mens Upper,2599,5,13,History,,-8
11-02-2014,B,Mens Upper,2599,8,8,History,,0
11-02-2014,C,Mens Upper,2599,0,9,History,,-9
11-02-2014,A,Mens Upper,2600,0,5,History,,-5
11-02-2014,B,Mens Upper,2600,7,7,History,,0
11-02-2014,C,Mens Upper,2600,0,1,History,,-1
11-02-2014,A,Mens Upper,2601,0,0,History,,0
11-02-2014,B,Mens Upper,2601,0,0,History,,0
11-02-2014,C,Mens Upper,2601,0,0,History,,0
11-02-2014,A,Mens Upper,2724,21,26,History,,-5
11-02-2014,B,Mens Upper,2724,3,3,History,,0
11-02-2014,C,Mens Upper,2724,0,0,History,,0
11-02-2014,A,Mens Upper,2725,16,17,History,,-1
11-02-2014,B,Mens Upper,2725,11,11,History,,0
11-02-2014,C,Mens Upper,2725,0,1,History,,-1
11-02-2014,A,Mens Upper,2726,1,1,History,,0
11-02-2014,B,Mens Upper,2726,1,1,History,,0
11-02-2014,C,Mens Upper,2726,0,0,History,,0
11-02-2014,A,Mens Upper,29362,0,1,History,,-1
11-02-2014,B,Mens Upper,29362,3,3,History,,0
11-02-2014,C,Mens Upper,29362,0,3,History,,-3
11-02-2014,A,Mens Upper,63,0,0,History,,0
11-02-2014,B,Mens Upper,63,52,52,History,,0
11-02-2014,C,Mens Upper,63,0,1,History,,-1
16-02-2014,C,Footwear Mens,17295,3,1,History,,2
16-02-2014,A,Footwear Mens,17298,0,0,History,,0
16-02-2014,C,Footwear Mens,17298,4,2,History,,2
16-02-2014,C,Footwear Mens,17300,0,0,History,,0
16-02-2014,A,Home Furnishing,17514,0,1,History,,-1
16-02-2014,C,Home Furnishing,17514,2,4,History,,-2
16-02-2014,A,Home Furnishing,17515,0,2,History,,-2
16-02-2014,C,Home Furnishing,17515,0,0,History,,0
16-02-2014,A,Home Furnishing,17516,2,2,History,,0
16-02-2014,C,Home Furnishing,17516,1,1,History,,0
16-02-2014,A,Home Furnishing,17517,0,0,History,,0
16-02-2014,C,Home Furnishing,17517,0,0,History,,0
16-02-2014,A,Home Furnishing,17518,1,5,History,,-4
16-02-2014,C,Home Furnishing,17518,1,0,History,,1
16-02-2014,A,Home Furnishing,17540,0,0,History,,0
16-02-2014,C,Home Furnishing,17540,1,0,History,,1
16-02-2014,A,Home Furnishing,243,0,1,History,,-1
16-02-2014,C,Home Furnishing,243,0,0,History,,0
16-02-2014,A,Home Furnishing,34327,2,3,History,,-1
16-02-2014,C,Home Furnishing,34327,2,4,History,,-2
16-02-2014,A,Infant W-Wear,13245,8,8,History,,0
16-02-2014,C,Infant W-Wear,13245,3,3,History,,0
16-02-2014,A,Infant W-Wear,13246,0,0,History,,0
16-02-2014,C,Infant W-Wear,13246,3,1,History,,2
16-02-2014,A,Infant W-Wear,13247,0,0,History,,0
16-02-2014,A,Infant W-Wear,13248,0,0,History,,0
16-02-2014,A,Infant W-Wear,26947,2,2,History,,0
16-02-2014,C,Infant W-Wear,26947,5,3,History,,2
16-02-2014,A,Ladies Lower,15663,2,2,History,,0
16-02-2014,C,Ladies Lower,15663,2,2,History,,0
16-02-2014,A,Ladies Lower,15664,7,12,History,,-5
16-02-2014,C,Ladies Lower,15664,2,1,History,,1
16-02-2014,A,Ladies Lower,15665,1,1,History,,0
16-02-2014,C,Ladies Lower,15665,0,0,History,,0
16-02-2014,A,Ladies Lower,15666,2,3,History,,-1
16-02-2014,C,Ladies Lower,15666,0,0,History,,0
16-02-2014,A,Ladies Lower,15667,3,3,History,,0
16-02-2014,C,Ladies Lower,15667,4,6,History,,-2
16-02-2014,A,Ladies Lower,18108,1,1,History,,0
16-02-2014,C,Ladies Lower,18108,2,1,History,,1
16-02-2014,A,Ladies Lower,44,2,1,History,,1
16-02-2014,C,Ladies Lower,44,0,0,History,,0
16-02-2014,A,Ladies Upper,2871,23,28,History,,-5
16-02-2014,C,Ladies Upper,2871,17,15,History,,2
16-02-2014,A,Ladies Upper,2875,37,9,History,,28
16-02-2014,C,Ladies Upper,2875,11,9,History,,2
16-02-2014,A,Ladies Upper,2876,5,5,History,,0
16-02-2014,C,Ladies Upper,2876,0,2,History,,-2
16-02-2014,A,Ladies Upper,2877,5,5,History,,0
16-02-2014,C,Ladies Upper,2877,3,2,History,,1
16-02-2014,A,Ladies Upper,2878,8,5,History,,3
16-02-2014,C,Ladies Upper,2878,0,3,History,,-3
16-02-2014,A,Ladies Upper,2880,0,0,History,,0
16-02-2014,A,Mens Lower,15350,9,4,History,,5
16-02-2014,C,Mens Lower,15350,9,7,History,,2
16-02-2014,A,Mens Lower,15352,8,7,History,,1
16-02-2014,C,Mens Lower,15352,8,10,History,,-2
16-02-2014,A,Mens Lower,15353,7,10,History,,-3
16-02-2014,C,Mens Lower,15353,16,18,History,,-2
16-02-2014,A,Mens Lower,15355,17,13,History,,4
16-02-2014,C,Mens Lower,15355,5,9,History,,-4
16-02-2014,A,Mens Lower,15356,8,8,History,,0
16-02-2014,C,Mens Lower,15356,7,4,History,,3
16-02-2014,A,Mens Lower,15357,2,7,History,,-5
16-02-2014,C,Mens Lower,15357,11,5,History,,6
16-02-2014,A,Mens Lower,25943,25,22,History,,3
16-02-2014,C,Mens Lower,25943,9,14,History,,-5
16-02-2014,A,Mens Lower,52,4,1,History,,3
16-02-2014,C,Mens Lower,52,5,7,History,,-2
16-02-2014,A,Mens Upper,20,0,0,History,,0
16-02-2014,A,Mens Upper,2885,0,1,History,,-1
16-02-2014,C,Mens Upper,2885,0,1,History,,-1
16-02-2014,A,Mens Upper,2886,0,0,History,,0
16-02-2014,C,Mens Upper,2886,0,0,History,,0
16-02-2014,A,Mens Upper,2887,0,0,History,,0
16-02-2014,C,Mens Upper,2887,1,0,History,,1
16-02-2014,A,Mens Upper,19453,1,1,History,,0
16-02-2014,C,Mens Upper,19453,0,1,History,,-1
16-02-2014,A,Mens Upper,2598,15,43,History,,-28
16-02-2014,C,Mens Upper,2598,4,10,History,,-6
16-02-2014,A,Mens Upper,2599,16,18,History,,-2
16-02-2014,C,Mens Upper,2599,7,11,History,,-4
16-02-2014,A,Mens Upper,2600,1,0,History,,1
16-02-2014,C,Mens Upper,2600,0,4,History,,-4
16-02-2014,A,Mens Upper,2601,2,5,History,,-3
16-02-2014,C,Mens Upper,2601,3,1,History,,2
16-02-2014,A,Mens Upper,2724,10,4,History,,6
16-02-2014,C,Mens Upper,2724,8,20,History,,-12
16-02-2014,A,Mens Upper,2725,10,6,History,,4
16-02-2014,C,Mens Upper,2725,10,11,History,,-1
16-02-2014,A,Mens Upper,2726,2,5,History,,-3
16-02-2014,C,Mens Upper,2726,4,6,History,,-2
16-02-2014,A,Mens Upper,29362,0,2,History,,-2
16-02-2014,C,Mens Upper,29362,2,1,History,,1
16-02-2014,A,Mens Upper,63,49,35,History,,14
16-02-2014,C,Mens Upper,63,23,24,History,,-1
23-02-2014,C,Footwear Mens,17295,1,4,History,,-3
